suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
16,99792386,1000,11,7506502
5,99796643,4000,1,7506756
5,99796951,3000,1,7506087
4,99792365,3100,1,7505817
5,99793562,1400,1,7506539
17,99796559,700,1,7506045
1,99793294,300,1,7506512
5,99793294,3000,1,7506514
2,99793294,200,1,7506513
12,99794331,100,1,7505920
8,99794331,1000,11,7505918
4,99794331,10,1,7506603
5,99799819,200,1,7507204
2,99797929,250,1,7506821
5,99797929,2000,1,7506823
5,99801187,200,1,7507008
5,99800418,1000,1,7507238
5,99799897,1000,1,7506958
13,99798816,1000,11,7506919
5,99799221,3100,1,7506865
5,99795330,7100,1,7506660
5,99796442,6000,1,7506029
8,99796442,7500,9,7506030
2,99796442,1000,1,7506028
5,99794197,6000,1,7505898
5,99795291,17000,1,7506654
5,99796535,3000,1,7506041
5,99798610,1000,1,7506152
1,99798610,750,1,7506151
5,99794244,23000,1,7506584
16,99798172,8000,9,7506853
5,99799526,1000,1,7506909
1,99798360,200,1,7506862
1,102598287,200,1,7872586
1,102599411,40,1,7872189
5,99797408,7000,1,7506755
5,99797760,2000,1,7506798
5,99792872,1000,1,7505860
5,99796116,2000,1,7506729
12,99796924,8000,9,7506786
2,99791945,100,1,7506471
5,99799503,600,1,7506905
5,99799491,7000,1,7506903
5,99792526,1000,1,7505824
5,99792823,1000,1,7505852
4,99795027,300,1,7506688
5,99796576,1300,3,7506046
2,99793008,700,1,7505875
1,101737671,1000,1,7765529
1,101736887,500,1,7766201
1,101737169,400,1,7766250
5,99792862,2200,1,7505858
5,99792782,2000,1,7505847
5,99797604,1000,1,7506775
5,99799412,4000,1,7506895
5,99799585,500,1,7506918
5,99798653,1000,1,7506156
5,99800243,1000,1,7507223
16,99793851,3000,9,7506573
5,99794099,1000,1,7506618
17,99794099,5000,1,7506619
5,99798084,3000,1,7506842
5,99800018,200,3,7506976
2,99792162,3000,1,7505815
5,99797799,320,3,7506803
4,99798925,50,1,7506195
5,99799878,1000,1,7506954
11,99794557,1000,11,7505950
5,99798092,1000,1,7506843
5,99799725,1000,1,7507197
15,99801368,1000,11,7507025
1,102602169,200,1,7873431
1,102601598,200,1,7872711
1,102596712,400,1,7872530
5,101737820,4000,1,7765568
1,102598215,400,1,7872150
1,102598074,400,1,7872157
1,102596696,200,1,7872529
1,102597824,200,1,7872138
1,102597494,300,1,7872110
5,102602446,1000,11,7873430
1,102599950,200,1,7873256
1,102600658,250,1,7873325
1,102597852,500,1,7872140
1,102597896,500,1,7872144
5,104577655,200,1,8166740
1,104579053,200,1,8166853
1,105556070,300,1,8314870
5,105557652,83000,1,8314957
5,100563457,2000,1,7610506
5,100561497,1000,11,7610376
5,100561497,1000,1,7610375
5,100565366,1000,1,7610643
5,100563182,1000,1,7610465
5,100565215,200,1,7610615
4,100564299,7500,1,7609872
5,100563980,1000,1,7610587
5,100565274,1000,1,7610625
5,100565439,2000,1,7610655
1,100563323,1100,1,7610487
5,100563358,10000,1,7610492
5,100562523,3000,1,7610440
5,100562695,200,1,7610458
5,100565410,2000,1,7610653
2,100563215,200,1,7610471
4,100565563,5900,1,7610671
15,100565563,43000,9,7610672
1,100565563,6200,1,7610670
1,102597380,10,1,7872538
17,100561307,2000,9,7610345
2,100563633,28000,1,7610529
16,100561893,6000,9,7609770
5,100563201,20,3,7610468
4,100563659,600,1,7610533
16,100563659,21000,9,7610534
5,100563116,1000,1,7609852
1,100560393,300,1,7609624
5,100565474,3000,1,7610658
5,100565529,4000,1,7609947
4,100564912,2000,1,7609954
5,100557958,6000,1,7609157
13,100560842,6000,9,7610343
5,100565352,115,3,7610642
11,100565505,4000,9,7610666
1,100565505,3000,1,7610664
5,100565505,1000,1,7610665
1,100558720,2000,1,7609164
2,100559503,1000,1,7610236
5,100559503,1000,1,7610237
5,100559480,2000,1,7610231
5,100562004,200,1,7609779
11,100563853,1000,11,7610566
4,100565343,1100,1,7609932
5,100565379,3300,1,7610645
2,100559813,29000,1,7610284
7,100559682,35000,9,7610264
5,100559682,3000,1,7609617
5,100561277,3060,1,7609689
5,100564710,1000,1,7609933
5,100564572,2200,1,7610614
2,100564572,500,1,7609922
5,104577609,8000,1,8166187
17,104577738,1000,3,8167204
5,100558721,1000,1,7609517
8,100561234,1000,1,7610335
5,100564006,2000,1,7609898
5,100560985,1000,1,7609716
5,100563570,1000,1,7610520
2,100563913,200,1,7610576
12,100558639,2750,1,7609511
5,100563267,1500,1,7609804
5,100564571,28000,1,7609921
5,100563177,960,3,7610536
12,100560527,340,1,7609644
2,100557881,100,1,7609145
5,100557881,5000,1,7609146
5,100559245,500,1,7610200
5,100565628,1900,1,7610680
5,100560834,30510,1,7609690
1,100563202,400,1,7610469
5,100564794,3000,1,7610656
5,100563901,1000,1,7609883
4,100564421,500,1,7609896
5,100565385,1000,1,7610648
5,100560179,500,1,7610329
4,101739022,1050,1,7766412
16,101739022,3000,9,7766414
5,101739022,6000,1,7766413
5,100561523,500,1,7610379
4,100562702,200,1,7610459
1,102601215,200,1,7872662
17,102600694,1000,9,7873337
5,102600694,2500,1,7873336
2,101740522,1000,1,7765753
5,101740522,1000,1,7765754
5,100559764,2000,1,7610274
4,100559764,500,1,7610273
1,100563269,1000,1,7610478
5,104580283,1000,1,8166886
5,102603218,12000,1,7872792
4,101739508,1000,1,7766430
5,105557193,1000,1,8315697
17,101739212,3000,9,7766379
1,101739212,1900,1,7766378
1,102602494,200,1,7873436
5,104580288,1000,1,8166889
1,102599373,200,1,7872185
1,102601265,200,1,7873295
1,102600481,200,1,7872678
1,102597359,200,1,7872537
5,104579202,8000,1,8167272
1,105556906,200,1,8315689
5,105556535,50,1,8315639
5,105556639,500,1,8315654
5,101743515,50,3,7765985
5,101742482,1000,1,7766656
5,101745967,15200,1,7766951
5,101751416,500,1,7767647
5,101751680,5000,1,7767700
5,101745887,1000,1,7767212
1,102601938,250,1,7872747
16,101745845,500,3,7767205
5,101749876,9300,1,7767547
1,102599591,200,1,7873226
5,101746526,1000,1,7767025
1,101754226,14810,1,7768719
2,101754226,7700,1,7768720
5,101742488,500,1,7766658
5,101744145,1000,1,7766092
1,101746787,6000,1,7767067
5,101752226,1000,1,7768503
2,101754267,1020,1,7768731
1,101742879,200,1,7766719
2,101748375,25000,1,7767186
5,101742805,700,1,7766707
5,101744066,500,1,7766077
5,101743327,7000,1,7765960
12,101743327,90000,9,7765961
4,101752765,600,1,7768616
1,101752765,100,1,7768615
5,101752800,1000,1,7768629
1,101743299,7000,1,7766665
17,101745395,1000,9,7766122
12,101745395,4000,9,7766121
4,101746704,200,1,7767054
5,101754422,2000,1,7768774
5,101744540,500,1,7766109
16,101744870,2000,3,7766894
5,101747344,1200,1,7767286
2,101747114,400,1,7767134
1,102601718,200,1,7872726
15,101746275,42500,9,7766976
16,101748476,25000,9,7767196
5,101751050,1000,1,7768479
5,101752223,1000,1,7768502
5,101752268,2000,1,7768514
1,101752792,200,1,7768628
5,101745113,1000,1,7766948
5,101742019,1000,1,7765923
2,101752155,36000,1,7767775
12,101753339,1000,9,7767806
2,101753953,300,1,7767931
5,101750628,10000,1,7767670
5,101750643,6000,1,7768426
12,101750716,900,1,7768431
2,101751768,1000,1,7768452
5,101751768,1000,1,7767713
2,101753634,20,1,7767860
5,101745586,300,1,7766144
5,101741760,2000,1,7766620
5,101752568,3000,1,7768584
5,101750164,500,1,7768361
5,101747329,1000,1,7767284
5,101748510,700,1,7768203
5,101742128,500,1,7765936
5,101749874,17000,1,7767545
5,101747958,113800,1,7767395
17,101748356,,,7767183
5,101751957,1000,3,7767743
5,101753598,5300,1,7767857
5,101743710,5000,1,7766018
5,101746041,3000,1,7767238
5,101751405,22000,1,7768398
1,101748841,1000,1,7767515
1,101755184,450,1,7768756
5,101755184,1500,1,7768757
8,101754442,11000,9,7768016
2,101749626,9000,1,7767504
5,101749626,5000,4,7767505
4,101749889,100,1,7767551
5,101741748,6000,1,7765886
5,101742593,6000,1,7765956
5,101743321,15500,1,7765959
1,101749237,100,1,7767443
5,101745989,2000,1,7766957
4,101745989,2000,1,7766956
5,101753780,2000,1,7767883
14,101744068,1000,11,7766078
5,101744608,1000,1,7766861
5,101747446,16000,1,7767303
5,101752755,1000,11,7768613
5,101755222,1000,1,7768015
4,101742797,800,1,7766702
13,101742797,1000,9,7766703
4,101747316,450,1,7767275
2,101750286,56000,1,7768352
17,101752450,1500,9,7768559
5,101752450,4000,1,7768557
17,102602270,1000,9,7872764
16,102602270,1000,1,7872763
5,102602270,1000,3,7872762
16,102615963,1000,1,7875460
5,104580479,3000,1,8166913
2,104580479,100,1,8167324
1,104578790,500,1,8166806
5,105563162,1500,1,8317212
2,105563162,600,1,8317210
4,105556052,4500,1,8315680
17,105558931,4000,1,8315051
5,102617989,1000,1,7875576
17,102602907,100,1,7873499
16,102602907,8000,9,7873498
4,102617702,100,1,7875548
1,102615877,100,1,7875444
5,102616090,1000,1,7875484
5,102617296,1000,1,7875509
5,102614085,250,1,7875348
4,102617944,550,1,7875570
4,105558952,1000,1,8315847
2,105558952,1000,1,8315846
12,105558952,1000,1,8315848
5,102617237,9500,1,7874639
5,102616467,1000,1,7874630
1,102610450,150,1,7874007
5,102614723,500,1,7874535
5,102616003,4800,1,7875465
5,102616988,2000,1,7875553
5,102619225,1000,1,7875602
5,102618348,500,1,7875592
5,102616216,6000,1,7874606
2,102616471,1800,1,7874631
4,102610029,500,1,7874056
16,102615265,4000,9,7875371
5,102615265,1000,1,7875370
1,102602901,150,1,7873495
5,102614523,1300,1,7874506
5,102615474,1300,1,7875401
5,102615665,2000,1,7875417
2,102615819,1500,1,7875435
5,102617669,1000,1,7874683
5,102613450,500,1,7875271
2,102614158,84000,1,7875356
13,102614316,2000,9,7874474
12,102617579,15000,9,7875540
5,102617579,8150,1,7874672
5,102615940,1700,1,7875457
5,102614866,1000,1,7874551
5,102615198,2000,1,7875364
2,102615198,900,1,7875363
1,102609827,150,1,7874020
5,102619543,11000,1,7875635
1,102602971,200,1,7873512
1,102609815,150,1,7874019
5,102613904,250,1,7874500
5,102615254,1000,1,7875369
5,102616093,500,1,7875485
5,102618094,14000,1,7874708
2,102619771,4500,1,7875669
5,102610659,1600,1,7874244
5,102613517,800,1,7875277
9,102613970,500,1,7875328
5,102614625,23000,4,7874521
5,102614831,12000,1,7874545
5,102616731,5000,1,7874654
5,102619207,1000,1,7875598
1,102619207,900,1,7875597
1,102602795,100,1,7873481
5,102610059,10,2,7874060
12,102610737,60,1,7874256
5,102613449,4000,1,7875270
5,102613973,27000,1,7875329
5,102614611,700,1,7874517
5,102616227,1300,1,7874608
5,102615385,30000,1,7875391
5,102615535,4000,1,7875409
2,102615535,50,1,7874579
5,102617750,4000,1,7875554
5,102617828,4600,1,7875565
1,102618736,800,1,7874754
5,102619221,1000,1,7875601
5,102613880,350,3,7875314
2,102619429,770,1,7875626
5,102618801,1000,1,7874761
2,102615368,1500,1,7875389
1,102610658,3400,1,7874243
12,102602773,300,1,7873472
5,102617502,1000,3,7875530
5,102617177,1000,1,7875571
5,102618607,1000,1,7874738
5,102610123,500,1,7874068
5,102616199,1000,1,7874603
5,102615904,1000,1,7875450
2,102615219,10,1,7875366
5,102615738,1000,1,7875427
5,102617528,480,1,7874667
5,102617173,1500,1,7874698
5,102619253,12000,1,7874719
5,102619645,1000,1,7875649
5,102619723,7300,1,7875662
5,102617355,1000,1,7875516
5,102617758,10000,1,7875556
4,102615595,20,1,7875411
5,102618101,1100,1,7874709
12,102610073,200,1,7874062
5,102614878,500,1,7874554
5,102617203,1000,1,7875500
1,102613646,130,1,7875293
5,102615580,7000,1,7875410
2,102617309,57000,1,7875510
9,102615396,1000,11,7875394
5,102615396,1000,11,7875393
4,102617780,240,1,7875559
8,102617780,12000,9,7875560
5,102616560,10000,1,7874635
5,102617752,2500,1,7875555
5,102615888,1000,1,7875446
2,102616017,100,1,7875468
5,102616146,1000,1,7875492
5,102613771,1000,1,7875307
5,102610617,1000,1,7874234
5,102615311,2000,1,7875382
1,102617493,500,1,7875527
2,102619441,500,1,7875627
5,102615605,6000,1,7875413
8,102617599,1000,9,7875541
5,102617759,3000,1,7875557
5,102618182,1400,1,7875572
5,102619573,2000,1,7875640
5,102615300,8000,1,7875378
1,102616644,4000,1,7874644
5,102619600,2100,1,7875641
5,102614881,2000,1,7875390
16,102614980,94000,9,7874575
5,102603671,4000,1,7872857
4,102614118,1015,7,7874529
5,102614118,680,1,7875352
5,102616680,1210,1,7874649
4,102619541,100,1,7875634
5,102610686,7000,1,7874248
16,102610686,764000,9,7874249
5,102619540,3000,1,7875633
5,102615510,4500,1,7875405
4,104584939,400,1,8168314
1,105559321,130,1,8315866
5,104585476,2700,1,8167649
2,104585287,1000,11,8168312
17,104583899,10,1,8168257
12,104583899,1000,1,8168256
4,105559090,5000,1,8315867
5,97775964,8580,1,7220885
5,97774908,145890,1,7220873
1,97774908,8870,1,7221267
2,97774908,3950,1,7221268
5,96598750,440,1,7047630
5,96598473,320,1,7047600
5,96597326,100,1,7046572
1,96597807,3580,1,7046649
5,96597807,28900,1,7046648
5,96598433,1080,1,7047593
5,96598597,4340,1,7047609
5,96597718,3260,1,7046640
5,96597714,3590,1,7046639
2,97776038,740,1,7221288
5,97776038,2000,1,7221287
16,97774858,41000,9,7220868
2,96597484,50,1,7046604
5,96597474,1000,1,7046603
5,96598255,1400,1,7047561
5,96597752,260,1,7046644
5,96598261,7900,1,7047563
5,96598150,7280,1,7046698
5,96597949,330,1,7046661
1,96598253,470,1,7047559
5,96597486,470,1,7046605
5,96597757,340,1,7046645
5,96597367,7830,1,7046575
5,96597706,1000,1,7046638
5,96598190,76980,1,7046614
2,96597004,290,1,7047518
5,97211862,850,1,7138354
12,97211862,5000,9,7138355
5,96597691,2460,1,7046634
5,96597952,1490,1,7046663
5,96598673,920,1,7047616
8,96597654,1000,9,7046627
5,96597086,17000,1,7047528
5,96597735,241000,1,7047585
8,96596935,12000,9,7046570
5,96596935,6450,1,7047505
1,96596935,570,1,7046569
5,96597599,1280,1,7046622
5,96598263,1760,1,7047565
5,96598457,6940,1,7047598
5,98186535,10000,1,7285080
1,98186535,930,1,7285081
2,98186535,1930,1,7285082
5,98605145,630,1,7347409
5,98186154,1280,1,7285070
5,98605229,500,1,7348344
2,98186139,190,1,7285487
16,98186139,1000,9,7285489
5,98186139,52320,1,7285486
5,98186471,7730,1,7285069
5,98186511,1000,1,7285076
5,98187205,16000,1,7285505
12,97213223,690,1,7138427
5,97211150,220,1,7137341
5,97211982,650,1,7138387
5,97213221,280,1,7138426
5,97213271,720,1,7138436
5,97212454,500,1,7137395
5,97211971,2600,1,7138385
5,97213187,2650,1,7138420
5,97211972,7490,1,7138384
5,97213308,3230,1,7138441
5,97213296,140,1,7138439
5,98187256,189050,1,7285512
5,97213278,5000,1,7138437
5,97212574,430,1,7138440
5,97212656,160,1,7137413
5,97212592,1170,1,7137406
8,97212105,1000,9,7138409
5,97213376,13000,1,7138449
5,97211174,600,1,7138377
5,97212324,1200,1,7137375
12,97213231,1000,9,7138428
5,97212279,8980,1,7137363
5,97213339,50,1,7138447
5,97212477,200,1,7137398
5,97212609,190,1,7138442
5,97212208,9680,1,7137353
5,97212325,100,1,7137376
5,97212031,5100,1,7138397
5,98186600,6350,1,7285097
2,98186566,1970,1,7285091
14,98186603,1500,9,7285099
5,98186603,1500,1,7285098
5,98186549,127000,1,7285508
8,98186549,1000,9,7285087
5,98187262,3710,1,7285090
5,100556303,3480,1,7609301
5,97771714,30,1,7219915
5,97773010,140,1,7220743
15,97772572,2000,9,7220664
5,97774192,15720,1,7220774
5,97771070,3090,1,7220608
5,97772165,8080,1,7219989
16,97777444,1000,9,7221333
5,97772784,1000,1,7220695
5,97777613,3400,1,7221348
5,97775261,1130,1,7220176
5,97772045,1930,1,7219976
5,97776648,1000,9,7220989
5,97771110,300,1,7220617
5,97776506,1000,1,7220957
5,97772512,570,1,7220657
5,97772884,246130,1,7220709
5,97773978,500,1,7220125
5,97774230,2450,1,7220776
5,97773981,,,7220757
5,97773709,100,1,7220082
5,97776663,1000,1,7220990
5,97777716,100,1,7221363
5,97771061,180,1,7220606
5,97772712,2000,1,7220038
5,97771620,1360,1,7219901
5,97771913,6300,1,7219951
2,97772250,1400,1,7220631
2,97772918,270,1,7220721
5,97776678,140,1,7221378
5,97776161,3550,1,7220919
5,97775415,510,1,7221207
5,97772578,6200,1,7220010
5,97772657,850,1,7220669
5,98186695,1470,1,7285126
5,97771026,220,1,7220601
1,97771025,2390,1,7219927
2,97771025,3850,1,7220600
5,97772006,200,1,7219969
5,97772956,3030,1,7220732
12,97774383,4650,1,7220804
5,97774383,510,1,7220805
5,97774305,430,1,7220794
5,98187337,65370,1,7285526
2,98187337,280,1,7285529
5,97773358,610,1,7220021
5,97774261,2000,1,7220783
5,97771147,5000,1,7219947
12,98186755,7000,9,7285556
1,98186755,100,1,7285137
4,98186755,1120,1,7285555
8,98605374,1000,9,7347424
5,98186663,34190,1,7285116
5,99788174,2970,1,7505584
5,104576739,167210,1,8166116
2,104576739,16260,1,8166115
1,104576739,1200,1,8166114
5,97778091,500,1,7221417
16,97778091,1000,9,7221418
5,97780285,3410,1,7221582
2,97782571,9260,1,7221790
5,97782571,18910,1,7222358
1,97782571,4470,1,7221789
5,97782048,3070,1,7222351
5,97779490,1380,1,7221112
5,97782100,14300,1,7221801
12,97777915,60,1,7221397
5,97777159,730,1,7221062
2,97782038,600,1,7222347
5,97777012,28240,1,7221042
5,97779260,1970,1,7221068
3,97779260,340,1,7221069
16,97779646,1000,9,7221135
5,97781365,8000,1,7222240
5,97782395,1210,1,7221755
9,98186794,12800,1,7285557
16,98186794,3000,9,7285558
5,98186794,37800,1,7285143
5,97779562,340,1,7221124
5,97781508,700,1,7222267
4,97782186,10,1,7222311
5,97782186,110,1,7222310
5,97781581,500,1,7222277
5,97781963,4060,1,7222337
2,97778200,270,1,7221431
5,97778200,550,1,7221432
8,97782602,2000,9,7221798
8,97778278,1500,9,7221448
13,97778278,2750,9,7221053
5,97779255,10,1,7221482
5,97781557,26380,1,7222272
14,97777088,1500,9,7221446
5,97777088,4760,1,7221447
5,105555710,6980,1,8314809
5,98186852,1100,1,7285568
5,99789203,18370,1,7506259
1,99789192,190,1,7506257
4,99789197,490,1,7505589
5,100556306,3370,1,7608895
5,98606474,5150,1,7347469
5,98188650,8250,1,7286312
5,98188237,1020,1,7286230
5,98189598,50,1,7285800
5,98189695,2530,1,7286364
8,99029158,4000,9,7404233
5,98187030,720,1,7285186
4,98188606,1240,1,7286306
2,98188838,1930,1,7286342
8,98188838,1000,9,7286343
5,98189694,1100,1,7285818
5,98188956,4080,1,7286371
5,98187032,6730,1,7285187
5,98188364,500,1,7285663
5,98189558,1600,1,7285786
5,98188218,146810,1,7286227
5,98188545,4160,1,7286286
5,98188580,9000,1,7286298
2,98187804,1040,1,7286197
5,98187877,3260,1,7285625
7,98188045,25000,9,7285658
5,98188363,320,1,7286250
5,98189717,2610,1,7286369
5,98187793,730,1,7285616
5,98187879,5080,1,7285627
5,99030459,770,1,7404274
8,98606473,72000,9,7347468
5,98606473,87650,1,7347466
3,98606473,1500,1,7347467
5,98606719,35000,1,7347502
5,99030269,8930,1,7404250
2,98605721,1310,1,7348419
3,98605721,470,1,7347482
2,98188289,40,1,7286238
5,98188605,1730,1,7286305
5,98189209,3600,1,7285693
5,98188198,3610,1,7286223
5,98189288,520,1,7285713
5,98188773,2000,1,7286330
2,99030250,10,1,7404248
2,99030203,730,1,7404245
5,99030203,2100,1,7404244
8,99030203,8000,9,7404246
3,98606597,2700,1,7347483
8,98606597,9500,9,7347484
5,98606454,14000,1,7347462
5,98606593,5050,1,7347481
5,98606388,1330,1,7347444
5,98606446,3600,1,7347461
5,98606655,2270,1,7347494
16,98187957,11000,9,7286233
5,98606612,95500,1,7347486
5,98605566,3500,1,7348393
5,99030149,1980,1,7403950
5,98187826,7000,9,7285619
5,98188492,2690,1,7286277
5,98189737,580,1,7285829
13,104576691,1000,9,8166636
5,104576691,15000,1,8166635
5,98609422,2000,1,7347781
5,98610518,3000,1,7347802
5,98607584,270,1,7348545
5,99031662,12320,1,7404300
5,98609457,780,3,7347786
5,99032012,1400,1,7404096
5,98607171,1580,1,7347587
8,98608225,3000,9,7347598
2,98606015,910,1,7348460
5,98606015,3190,1,7347538
5,98607206,200,1,7348487
5,98606866,1590,1,7347526
5,98608767,500,1,7347701
5,98607060,190,1,7347563
5,98606994,200,1,7347549
5,98610537,2200,1,7348672
5,99031122,2520,1,7404378
5,98608487,1110,1,7347655
5,98607018,3320,1,7347556
5,98607080,1410,1,7347566
2,98607168,1000,1,7347586
8,98608317,5000,9,7347625
5,98607696,2210,1,7348561
3,98607788,10,1,7348576
5,98607795,9140,1,7348578
5,98606947,460,1,7347542
2,98606947,740,1,7347541
5,98609010,780,1,7347722
2,98609544,200,1,7347794
5,98609350,840,1,7347766
15,98609546,3000,9,7347795
17,98609546,1000,9,7347796
5,98607583,1500,1,7347665
8,98605967,115000,9,7348453
5,98607796,26750,1,7348579
5,98606929,8710,1,7347536
8,98606929,270,1,7347535
5,98608489,1220,1,7347656
5,98607083,2000,1,7347568
12,98607083,1700,1,7347567
4,98610239,230,1,7348636
14,98609380,,,7347776
5,98608411,1060,1,7347641
5,98609088,1000,1,7347729
5,98607167,880,1,7347585
5,98607794,300,1,7348577
5,99031495,2000,1,7404000
5,98607104,159030,1,7347575
4,100556377,250,1,7609311
8,100556377,4000,9,7608909
4,102598329,340,1,7872588
8,102594135,8000,9,7871962
9,104575973,17000,9,8166104
5,104575973,22200,1,8166102
8,104575973,650,1,8166103
5,99033584,38000,1,7404445
8,99032398,10000,9,7404151
12,99037300,600,1,7405432
5,99037300,4300,1,7405433
16,99037300,13000,9,7405434
7,99032893,2000,9,7405225
5,99039271,520,1,7405573
5,99032304,20,1,7404139
1,99034918,570,1,7404633
5,99036507,3730,1,7404724
12,99037177,9000,9,7404808
5,99034039,490,1,7404520
8,99038322,10000,3,7404823
2,99033458,500,1,7404426
5,99038207,330,1,7404813
5,99034269,16020,1,7404546
16,99033515,1020,1,7404439
5,99033515,128250,1,7404438
5,99034619,2780,1,7404587
1,99034619,3190,1,7404588
5,99033320,33170,1,7404410
5,99033156,7470,1,7405259
5,99033288,55500,1,7404405
5,99036148,2430,1,7405406
5,99037348,8520,1,7405445
