agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
23226,PA0281100,PA0281100,State Park Rangers: Caledonia,State Park Rangers: Caledonia,6,Other State Agency,,,,,42,PA,2284,Franklin,42055,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,4,,,,2016,1,0,     ,39.926685,-77.724497
15681,PA0020A00,PA0020A00,Baldwin Township Police Department,Baldwin Township,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,1974,7,"Cities under 2,500",L,Y,N,3,0,9,,,,2016,5,0,15234,40.46892,-79.98092
16936,PA0490400,PA0490400,Shamokin Police Department,Shamokin,1,City,,,9432,Shamokin,42,PA,2305,Northumberland,42097,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,7203,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,10,1,17872,40.851524,-76.709877
16038,PA0100600,PA0100600,Middlesex Township Police Department,Middlesex Township,1,City,,,9526,Valencia,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1966,2001,2016,2014,2007,0,7,"Cities under 2,500",L,Y,N,0,0,0,16041,PA0100900,"Middlesex Township, Butler County",2000,5,0,16059,40.913834,-79.91896
16894,PA0480000,PA0480000,Northampton County Sheriff's Office,Northampton,2,County,,,,,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2016,60,6,18042,40.752791,-75.307447
17285,PA0672300,PA0672300,New Freedom Police Department,New Freedom,1,City,,,9449,Shrewsbury,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2014,2003,4587,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,17302,PA0674800,Southern Regional York County,1992,3,0,17361,39.921751,-76.728889
17004,PA0541800,PA0541800,Delano Township Police Department,Delano Township,1,City,,,8951,Delano,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2011,,2016,2013,,429,7,"Cities under 2,500",L,N,N,12,0,6,,,,,,,     ,40.703682,-76.217788
16447,PA0261100,PA0261100,Everson Police Department,Everson,1,City,,,9011,Everson,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,,,776,7,"Cities under 2,500",L,Y,N,9,0,6,,,,1990,1,0,15631,39.918725,-79.639946
16976,PA0530000,PA0530000,Potter County Sheriff's Office,Potter,2,County,,,,,42,PA,2309,Potter,42105,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,1998,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,16985,PA053SP00,State Police: Potter County,,,,16915,41.748587,-77.894436
16519,PA0330400,PA0330400,Reynoldsville Police Department,Reynoldsville,1,City,,,9391,Reynoldsville,42,PA,2289,Jefferson,42065,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2715,6,"Cities from 2,500 thru 9,999",L,N,N,11,0,9,,,,2016,2,0,15851,41.130287,-78.999044
17211,PA0650900,PA0650900,North Huntingdon Township Police Department,North Huntingdon Township,1,City,,,9313,North Huntingdon,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,30776,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,28,6,15642,40.311068,-79.466688
16434,PA025DE00,PA025DE00,Bureau of Narcotics: Erie County,Bureau of Narcotics: Erie County,6,Other State Agency,,,,,42,PA,2281,Erie,42049,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2007,12,3,17120,42.117952,-80.096386
16259,PA0191200,PA0191200,Montour Township Police Department,Montour Township,1,City,,,8831,Bloomsburg,42,PA,2275,Columbia,42037,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,1327,7,"Cities under 2,500",L,Y,N,12,0,5,,,,2016,3,0,17815,41.045517,-76.40426
16974,PA052DE00,PA052DE00,Bureau of Narcotics: Pike County,Bureau of Narcotics: Pike County,6,Other State Agency,,,,,42,PA,2308,Pike,42103,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,,,,17120,41.325949,-75.031514
15709,PA0021600,PA0021600,Monroeville Police Department,Monroeville,1,City,,,9245,Monroeville,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,28270,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,44,9,15146,40.46892,-79.98092
15682,PA0020B00,PA0020B00,Collier Township Police Department,Collier Township,1,City,,,9377,Presto,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,8004,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,16,1,15142,40.46892,-79.98092
15744,PA0023600,PA0023600,Munhall Police Department,Munhall,1,City,,,9095,Homestead,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,11281,5,"Cities from 10,000 thru 24,999",L,Y,N,2,0,9,,,,2016,21,1,15120,40.46892,-79.98092
17209,PA0650700,PA0650700,Monessen Police Department,Monessen,1,City,,,9243,Monessen,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,7484,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,11,1,15062,40.311068,-79.466688
17333,PA26BCI0X,PA26BCI00,"State Police, Bureau of Criminal Investigation: Fayette County","State Police, Bureau of Criminal Investigation: Fayette County",4,State Police,,,,,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2004,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,,,,,,
16892,PA047DE00,PA047DE00,Bureau of Narcotics: Montour County,Bureau of Narcotics: Montour County,6,Other State Agency,,,,,42,PA,2303,Montour,42093,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2006,15,3,17120,41.029261,-76.665259
16264,PA0191700,PA0191700,Benton Township Police Department,Benton Township,1,City,,,8816,Benton,42,PA,2275,Columbia,42037,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1983,,2016,2014,2010,1255,7,"Cities under 2,500",L,Y,N,0,0,0,16279,PA019SP00,State Police: Columbia County,,,,17814,41.045517,-76.40426
16294,PA0201900,PA0201900,University of Pittsburgh: Titusville,University of Pittsburgh: Titusville,3,University or College,,687,,,42,PA,2276,Crawford,42039,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2011,,2016,2013,,0,7,"Cities under 2,500",L,N,N,12,0,6,,,,2016,6,1,16354,41.68684,-80.107811
17358,PA51BCI0X,PA51BCI00,"State Police, Bureau of Criminal Investigation: Philadelphia County","State Police, Bureau of Criminal Investigation: Philadelphia County",4,State Police,,,,,42,PA,2307,Philadelphia,42101,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2002,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,2007,5,0,,,
15721,PA0021J00,PA0021J00,Allegheny County Housing Authority,Allegheny County Housing Authority,5,Other,,,,,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2010,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,6,,,,2016,6,1,15222,40.46892,-79.98092
16015,PA0094300,PA0094300,Plumstead Township Police Department,Plumstead Township,1,City,,,9361,Plumsteadville,42,PA,2265,Bucks,42017,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,13407,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,16,2,18949,40.336887,-75.10706
16243,PA0181500,PA0181500,Lamar Township Police Department,Lamar Township,1,City,,,9232,Mill Hall,42,PA,2274,Clinton,42035,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,2582,6,"Cities from 2,500 thru 9,999",L,N,N,11,0,9,,,,,,,17751,41.245301,-77.649141
23289,PA0512600,PA0512600,State Park Rangers: Ben Rush,State Park Rangers: Ben Rush,6,Other State Agency,,,,,42,PA,2307,Philadelphia,42101,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,4,,,,2016,1,0,,,
16119,PA0130400,PA0130400,Lehighton Police Department,Lehighton,1,City,,,9166,Lehighton,42,PA,2269,Carbon,42025,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5334,6,"Cities from 2,500 thru 9,999",L,Y,N,11,0,9,,,,2016,10,1,18235,40.918366,-75.705039
15845,PA0041800,PA0041800,Center Township Police Department,Center Township,1,City,,,8771,Aliquippa,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,11780,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,14,1,15001,40.68414,-80.350721
16710,PA0401900,PA0401900,Larksville Police Department,Larksville,1,City,,,9157,Larksville,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4418,6,"Cities from 2,500 thru 9,999",L,Y,N,1,0,8,,,,2016,4,0,18704,41.172787,-75.976035
17205,PA0650300,PA0650300,Irwin Police Department,Irwin,1,City,,,9115,Irwin,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,3862,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,4,0,15642,40.311068,-79.466688
16552,PA0351900,PA0351900,South Abington Township Police Department,South Abington Township,1,City,,,8888,Chinchilla,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,9058,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,11,1,18410,41.44025,-75.609587
17199,PA064BF00,PA064BF00,Bureau of Forestry: Wayne County,Bureau of Forestry: Wayne County,6,Other State Agency,,,,,42,PA,2320,Wayne,42127,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,7,,,,2007,1,0,17101,41.647007,-75.293195
16411,PA024BF00,PA024BF00,Bureau of Forestry: Elk County,Bureau of Forestry: Elk County,6,Other State Agency,,,,,42,PA,2280,Elk,42047,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1995,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,7,,,,2007,1,0,17101,41.427334,-78.653938
15922,PA0063600,PA0063600,Lower Heidelberg Township Police Department,Lower Heidelberg Township,1,City,,,9453,Sinking Spring,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,5927,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,10,1,19608,40.413957,-75.92686
16934,PA0490200,PA0490200,Mount Carmel Police Department,Mount Carmel,1,City,,,9258,Mount Carmel,42,PA,2305,Northumberland,42097,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5762,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,8,0,17851,40.851524,-76.709877
15903,PA0061600,PA0061600,Shillington Police Department,Shillington,1,City,,,9442,Shillington,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5256,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,7,1,19607,40.413957,-75.92686
16671,PA0390200,PA0390200,Catasauqua Police Department,Catasauqua,1,City,,,8873,Catasauqua,42,PA,2295,Lehigh,42077,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,6531,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,8,1,18032,40.614241,-75.590627
16191,PA0154800,PA0154800,East Coventry Township Police Department,East Coventry Township,1,City,,,9375,Pottstown,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1988,,2016,2013,,6771,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,7,1,19465,39.973965,-75.749732
15666,PA0012300,PA0012300,Carroll Valley Police Department,Carroll Valley,1,City,,,9016,Fairfield,42,PA,2257,Adams,42001,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1989,,2016,2013,2016,3918,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,4,1,17320,39.869471,-77.21773
25391,PA0483800,PA0483800,State Park Rangers: Jacobsburg Environmental Education Center,State Park Rangers: Jacobsburg Environmental Education Center,6,Other State Agency,,,,,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2014,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,3,,,,2016,1,0,     ,40.752791,-75.307447
15881,PA0050400,PA0050400,Saxton Police Department,Saxton,1,City,,,9421,Saxton,42,PA,2261,Bedford,42009,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,2016,708,7,"Cities under 2,500",L,N,N,12,12,8,,,,2016,1,0,16678,39.99862,-78.494751
16225,PA0171400,PA0171400,Decatur Township Police Department,Decatur Township,1,City,,,9334,Osceola Mills,42,PA,2273,Clearfield,42033,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2005,,2016,2013,,4881,6,"Cities from 2,500 thru 9,999",L,N,N,11,0,9,,,,2016,2,0,16666,41.000249,-78.473749
16565,PA035389E,PA0353800,Canadian Pacific Railway,Canadian Pacific Railway,5,Other,,,,,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2014,,0,7,"Cities under 2,500",L,Y,N,0,0,0,,,,2008,2,0,,,
16871,PA0464400,PA0464400,Red Hill Police Department,Red Hill,1,City,,,9385,Red Hill Boro,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,2003,2390,7,"Cities under 2,500",L,Y,N,0,0,0,16887,PA046SP00,State Police: Skippack,1979,1,0,18076,40.209999,-75.370201
15942,PA006DE00,PA006DE00,Bureau of Narcotics: Berks County,Bureau of Narcotics: Berks County,6,Other State Agency,,,,,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,8,,,,2006,14,1,17120,40.413957,-75.92686
15829,PA0040100,PA0040100,Aliquippa Police Department,Aliquippa,1,City,,,8771,Aliquippa,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,9197,6,"Cities from 2,500 thru 9,999",L,Y,N,11,0,9,,,,2016,18,1,15001,40.68414,-80.350721
16953,PA0500200,PA0500200,Duncannon Police Department,Duncannon,1,City,,,8968,Duncannon,42,PA,2306,Perry,42099,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1980,,2016,2014,2012,1486,7,"Cities under 2,500",L,Y,N,0,0,4,16960,PA050SP00,State Police: Perry County,2011,1,0,17020,40.39778,-77.266328
16991,PA0540500,PA0540500,Mahanoy City Police Department,Mahanoy City,1,City,,,9188,Mahanoy City,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4064,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,3,0,17948,40.703682,-76.217788
17227,PA0652600,PA0652600,Youngwood Police Department,Youngwood,1,City,,,9596,Youngwood,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,1988,2957,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,17253,PA065SP00,State Police: Westmoreland County,1984,5,0,15697,40.311068,-79.466688
17085,PA0581200,PA0581200,Apolacon Township Police Department,Apolacon Township,1,City,,,9179,Little Meadows,42,PA,2314,Susquehanna,42115,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1980,,2016,2014,1998,493,7,"Cities under 2,500",L,N,N,0,0,0,17091,PA058SP00,State Police: Susquehanna County,,,,18830,41.819665,-75.800969
16534,PA034SP00,PA034SP00,State Police: Juniata County,State Police: Juniata County,4,State Police,,,,,42,PA,2290,Juniata,42067,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,24222,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,10,,,,2016,1,0,17013,40.530673,-77.400438
16769,PA0420400,PA0420400,Bradford Township Police Department,Bradford Township,1,City,,,8842,Bradford,42,PA,2298,Mckean,42083,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,4744,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,9,,,,2016,5,0,16701,41.81459,-78.572463
16159,PA0151100,PA0151100,Spring City Police Department,Spring City,1,City,,,9471,Spring City,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,3329,6,"Cities from 2,500 thru 9,999",L,Y,N,11,0,9,,,,2016,3,0,19475,39.973965,-75.749732
15828,PA0040000,PA0040000,Beaver County Sheriff's Office,Beaver,2,County,,,,,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,10,0,9,,,,2016,24,3,15009,40.68414,-80.350721
16822,PA0450800,PA0450800,Stroud Area Regional Police Department,Stroud Area Regional,1,City,,,8984,East Stroudsburg,42,PA,2301,Monroe,42089,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,33639,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,52,7,18301,41.05624,-75.329065
16254,PA0190600,PA0190600,Millville Police Department,Millville,1,City,,,9236,Millville,42,PA,2275,Columbia,42037,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1974,,2016,2013,,959,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2012,1,0,17846,41.045517,-76.40426
25292,PA0403000,PA0403000,State Park Rangers: Ricketts Glen,State Park Rangers: Ricketts Glen,6,Other State Agency,,,,,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,4,,,,2016,2,0,     ,41.172787,-75.976035
16039,PA0100700,PA0100700,Evans City Police Department,Evans City,1,City,,,9009,Evans City,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,1771,7,"Cities under 2,500",L,Y,N,0,0,6,25660,PA0104000,Evans City-Seven Fields Regional,2014,2,0,16033,40.913834,-79.91896
17040,PA0550100,PA0550100,Selinsgrove Police Department,Selinsgrove,1,City,,,9427,Selinsgrove,42,PA,2311,Snyder,42109,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5824,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,6,1,17870,40.755353,-77.072953
16695,PA0400400,PA0400400,Edwardsville Police Department,Edwardsville,1,City,,,8989,Edwardsville,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4734,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,12,1,18704,41.172787,-75.976035
